packet_size,duration,protocol,src_port,dst_port,is_malicious
1484,0.2558316892661553,0,26115,606,0
1445,0.49413198497632727,2,15357,370,0
66,0.6540175817691546,0,31559,245,0
1276,0.14851797486041177,1,24511,802,0
1348,0.08451117107276243,0,11428,160,0
1186,1.770327971154374,1,44958,373,0
1458,3.7633604791854203,0,34724,285,0
1416,0.5187319025642724,2,19071,521,0
1302,0.09173141105738641,1,42540,450,0
675,0.06807732004344333,2,16601,697,0
490,2.219330990698369,1,25322,807,0
990,0.6232746289300531,0,60039,647,0
1055,0.3857026530341598,0,16039,622,0
1373,0.6471442709674657,1,26592,581,0
755,0.38317160722135546,1,49900,136,0
803,0.671455701616006,1,27228,96,0
987,1.962949272342656,0,32772,119,0
377,0.8972270320816315,1,27291,374,0
991,1.1863089750800915,1,22260,274,0
1451,0.4536117944229652,2,33639,870,0
687,1.3413434756935805,1,2128,878,0
392,1.098463554367721,2,18678,850,0
1111,1.3267898077890887,2,61270,177,1
1165,0.8501352057836943,2,65004,873,0
1391,0.2967140668021642,0,46728,749,0
695,1.6301288492917412,2,43393,784,0
109,0.5550173667160387,1,4670,277,0
717,5.237065213950173,0,22495,138,0
1359,0.09706219542061821,0,26930,874,0
1221,1.5157101783102076,0,22131,132,0
559,1.119943388121941,0,48752,44,0
751,1.4588600242499792,0,15902,123,0
888,0.3674900678252858,0,52230,136,0
60,0.677381099720476,0,64413,367,0
759,1.5921311409400603,2,10169,373,0
521,0.2646706532456003,1,24066,126,0
978,0.25622629622002757,1,19250,439,0
1188,0.8008458794053283,2,3826,787,0
1244,0.7414209950735056,2,25143,1007,0
948,0.3316513344445883,0,64584,576,0
480,0.3539296450436875,0,58377,808,0
751,0.3255157076890128,2,64060,744,0
814,2.4307209989510934,0,50157,51,1
944,1.055267970701764,1,28209,137,0
928,1.7862776225044932,1,58489,158,0
1296,3.707981881819166,0,63150,56,0
677,1.9942790390271692,0,7129,593,1
1072,16.041688013737076,0,52736,744,1
275,0.04928721361067859,1,53213,428,0
728,0.3505012394901757,0,58808,443,0
469,2.6962884823840083,2,3773,911,0
29,0.7406855439977824,0,50766,964,0
843,0.31716102663131074,2,51544,326,0
873,0.7747631060874542,0,43973,640,1
1285,0.9127846538667554,0,35153,638,0
1294,1.0582854321454296,1,25536,829,0
896,0.1671407818010513,2,37565,80,0
1048,3.773639253415792,2,14519,474,0
1162,0.7869573852517576,2,64578,377,0
1035,0.1458218319343269,1,3088,869,0
393,2.2408810854170946,2,31102,919,0
1108,0.07757073252593981,1,52591,333,0
165,2.3830951025925087,0,53127,175,0
349,9.364818843209902,0,31035,657,1
1282,1.2054131716788055,2,6640,441,0
196,1.4716223023875832,0,8999,126,0
872,0.41143716006534636,0,11984,694,0
1325,2.8400431103811044,2,29016,219,0
127,1.1072878943327713,0,57277,948,1
1336,2.17816465405707,2,59944,278,1
846,2.578440258658308,2,22411,485,0
814,3.696104531257245,0,16348,595,0
708,1.7909859080836876,0,64984,935,0
252,2.9474955928375888,0,58482,995,1
1142,3.3976292515788367,0,7267,141,0
530,0.9891827968907346,0,33652,846,0
404,2.668480650030141,1,56757,1008,0
691,2.458686944618533,0,10584,607,1
842,0.3670701615481933,1,48476,877,0
537,0.4620743875650612,2,42122,706,0
495,0.799556639728801,0,5947,110,0
800,2.7632370587344823,0,40259,52,1
790,0.3827000369209904,0,22349,615,0
1837,1.6277075235149034,2,28973,613,1
1066,0.42407468754094846,1,23845,654,0
1016,1.6915670703387249,1,7100,713,0
753,3.3396957175260193,0,23056,970,1
1116,0.7714140056278912,0,9025,319,1
102,0.18158485400394953,0,16327,199,0
1188,0.06305127310035395,0,51491,796,0
1128,0.6917540434548901,2,17481,1006,0
1121,0.11242686509912751,0,62214,729,0
476,0.12119631976181433,2,42467,46,0
20,2.8310361365459125,0,13327,505,0
70,2.0608559069800476,1,51725,540,0
704,0.6016380278995361,1,51535,514,0
736,4.254888092356388,0,16152,895,0
1489,0.00018654556920591858,0,19304,17,0
468,0.951864688843898,2,40451,315,0
900,0.9582283937591063,0,32668,436,0
507,0.6114622329376271,0,39038,388,0
53,0.5057518056025819,0,7991,77,0
1391,0.6076727324217329,1,7685,978,0
114,0.5360758034041039,2,13440,899,0
1115,1.3111589761554783,1,1534,371,0
173,0.14543676397943683,2,42406,165,0
269,0.22019692263064136,1,36224,609,0
693,0.1990831243554906,0,2930,617,0
457,0.3044493069821947,1,62695,24,0
475,3.3995782204318497,1,26558,712,1
790,0.11789288244481709,2,59192,35,0
1415,3.0435763734838917,2,49346,514,1
287,0.3529127887398653,1,17472,801,0
1097,0.17737937448321997,2,38720,844,0
255,1.1258436481656013,2,5734,854,0
408,0.038830541903276006,2,45332,461,0
1120,1.6326865023717143,2,39916,138,1
782,1.1979855327828481,2,41629,849,0
420,0.2419652374086334,1,16607,574,0
643,0.04287000008984598,2,18208,811,0
786,0.451999259287813,0,56239,709,0
1346,0.10379976786071471,1,25877,889,0
938,0.12383891642555414,1,7133,571,0
1319,0.8732739851390288,1,43701,265,1
1272,0.35022141940624296,2,60781,333,0
872,0.7549594820592762,0,7683,188,0
597,1.1344215103507787,2,2262,63,0
94,0.8983794530066613,1,56758,820,0
454,0.16059177270438202,1,54699,279,0
564,0.3572601284894007,1,16088,542,1
1465,2.1100595229471106,1,32139,171,0
783,0.8172428076571371,2,32976,503,0
836,6.695891384577369,0,6644,964,1
825,0.46449325738137187,0,35278,533,0
1349,0.952954735517852,1,38473,299,0
117,0.7416305655056183,0,45282,201,0
1125,1.057310398872343,1,5494,135,1
1378,0.63471860977442,1,23027,272,0
878,0.6981413845153118,0,28595,535,0
454,0.22410773443524745,1,25692,442,0
466,0.37835158299036786,0,12747,87,0
1351,1.5673834801108855,1,47680,31,0
268,2.47442069354587,0,32064,121,0
185,0.4459654255365737,1,40969,69,0
1105,2.5349466974395063,0,46993,646,1
1378,0.21715795649659933,1,33070,883,0
1039,1.1347302664766996,1,6465,961,0
964,0.9861549119642581,1,52016,827,1
778,4.402191718143146,0,12743,496,0
1393,0.5890512681155531,2,6421,924,1
100,0.5010998177579399,1,35413,146,0
152,0.9246611568714951,1,18969,984,0
816,1.6178950392875473,0,23257,333,0
919,0.6339705059874889,1,18824,481,0
157,0.5493170614727932,1,61332,906,0
203,5.434786463101436,1,5214,263,0
1444,0.010549087623575697,1,64243,293,0
1373,2.2544169208048195,2,38846,992,0
804,0.16150864699297543,2,2154,429,0
1003,1.5414301483143824,1,59781,86,0
88,0.9621555237172565,1,15095,16,0
565,0.4183182856766095,1,21005,728,0
72,2.0704814476504945,2,45728,628,0
1493,0.012991250025578053,2,3142,118,0
224,0.25707611908501066,0,1687,270,0
145,0.8367699979041221,0,63432,395,0
62,0.43315844319281466,1,52810,979,0
222,1.2060839296951427,1,16759,855,1
780,0.024405602025727807,2,20182,162,0
1226,0.12381750327925263,1,32111,700,0
1049,0.5394375408260592,1,23602,104,1
114,0.20983703439807347,2,54145,653,0
1417,0.614948832612105,2,63630,167,0
919,1.3948456172906567,2,20898,300,0
379,2.3595665123338683,2,43555,28,0
919,1.8040701169613422,0,18931,424,0
300,0.2192609381406796,2,41845,784,0
1238,0.5818751663063817,2,51163,562,0
1238,0.22240831886201046,1,61606,883,0
686,0.30716642107137215,1,58091,156,0
112,0.7002664253757589,1,23811,324,0
691,0.07053945045624409,0,22729,348,0
80,0.24612349115757265,2,4869,121,0
653,2.739202865061733,2,47288,956,0
1094,0.6275772402527149,0,40093,652,0
1917,0.8989755867325355,2,45677,528,1
1048,0.014674297533390555,1,17506,821,0
623,0.28422106473243114,0,36080,950,0
701,2.0121002219209014,2,27114,561,0
553,0.17987865701527908,0,21705,164,0
1448,0.5363570264142208,0,59001,62,0
857,0.014434585034824369,2,33276,340,0
664,0.650730582902791,1,8820,666,0
419,5.79261800151498,2,8287,312,1
543,1.7126316276659732,2,63209,376,0
585,3.2841887671481147,1,13801,346,1
1089,1.549953650238822,2,42562,150,0
565,0.33318733427302055,2,21367,888,0
1462,6.416689895837727,2,41177,585,1
1116,0.783067801893369,0,15886,581,0
903,6.168388259489546,0,42256,977,1
268,0.9817095328890166,0,55514,177,0
66,0.012417829145687901,2,38673,354,0
1164,0.15427171101878168,1,54130,514,0
233,1.3559340866295089,0,49810,309,0
258,0.2799276937973298,1,16715,119,0
1099,0.9113258705425721,2,54103,519,0
369,0.48629985895252026,0,26052,767,0
126,1.9296829762764236,2,43159,996,0
850,3.0452441240058485,1,32090,973,0
67,2.1504197687116995,0,55087,916,0
356,0.31556041350535563,0,34205,478,0
1069,0.21587362767133594,0,18958,414,0
823,0.6432812021828322,0,21934,587,0
1628,5.55737599388895,1,48506,351,1
27,0.026148299273073147,0,8165,506,0
644,0.8058470963394653,2,46974,195,0
1296,0.7349058723217962,0,56747,187,0
1170,6.171299913618693,1,17249,450,1
322,0.22544849987306195,0,35738,496,0
658,0.29854611187895097,1,22611,515,0
75,0.12052000034656112,1,33983,696,0
745,2.4954784507170835,2,50216,847,0
545,1.5042280081806305,0,15199,273,0
947,2.9120184924218178,0,11075,880,1
220,2.997589553567703,0,6916,52,1
97,0.7442299428495401,2,59700,263,0
1259,0.600008796398737,2,4473,368,0
1449,0.923781826278198,1,42119,133,1
384,0.8896843768961292,1,39701,994,0
685,0.6056463175028443,1,13417,225,0
545,0.6006875809024584,2,30214,310,0
718,2.7634761874855416,2,35733,573,0
1355,4.137138141484511,2,32557,877,0
1166,5.262323131334257,1,27165,16,1
1050,1.4136988174492928,2,38013,741,0
1046,1.1411800617330266,1,24932,195,0
938,0.18161163165066918,1,40335,763,0
769,0.06092460148622017,0,56398,443,0
382,1.1735286824878992,0,58756,303,0
1317,1.3048479213175879,0,33346,48,0
825,0.04811203480417964,1,51734,747,0
1195,4.346655404925629,0,15036,121,1
1058,0.09556491563588729,0,35913,499,0
1514,0.4282495069317422,0,18436,832,1
504,1.1159308310236566,2,31638,562,0
47,0.1861760892540247,1,45518,469,0
733,0.057010541947676956,0,25681,41,0
1082,0.4021902101912243,2,6680,456,0
1316,1.4523126960240562,2,9991,534,0
1274,0.5338873103060564,2,20446,371,0
105,1.058352467232401,0,16788,182,0
145,0.8665940673387802,2,16897,517,0
831,0.022469030658263715,1,29973,657,0
556,4.468891437304094,2,44871,869,0
164,0.04231069460474295,2,52054,590,0
1255,3.4358738501854775,2,3295,231,0
44,0.7982059159011393,2,2631,809,0
1437,3.301144658200725,1,20547,348,0
86,0.1218892539840839,0,49471,479,0
252,0.6741458922609246,1,50781,209,0
128,0.18573227693196506,1,64530,675,0
1189,0.05232000761665404,0,54911,680,0
130,0.961102746422619,2,29014,278,0
694,2.5643982482310745,0,4689,749,1
130,0.8859968073952289,0,64253,688,0
178,0.4932584343750748,1,17332,53,1
642,0.40344685330431396,0,6876,861,0
1872,2.5661440537404943,2,6486,10,1
767,0.5745671680712063,1,52320,658,0
614,0.9881772902268141,2,32819,739,0
444,1.0425853468136126,1,5294,748,0
632,1.8563302724053647,2,49489,464,0
1018,0.7564888094529377,0,62133,754,1
1325,1.1624968239651026,0,25515,817,0
1825,4.083097566968604,0,51552,583,1
1486,1.310234964705699,2,37254,158,0
334,0.6730906182878721,1,49266,19,0
896,0.9961931948814094,1,1371,55,0
1570,4.107721831546231,1,50176,956,1
1332,0.9474609283760775,0,33854,727,0
1480,0.016816420213717462,2,2807,968,0
681,0.21663167180786203,1,29414,721,0
296,1.6631985493433463,2,9441,21,0
812,9.457581400413895,1,7590,282,1
535,1.3151357495701415,0,18450,761,0
1393,0.46540655638225253,2,31774,540,0
862,0.7379025844644791,1,59212,1019,0
1489,0.07039381644445712,1,11896,935,0
369,0.1999466433785595,1,29719,417,0
842,3.151146233098644,1,65348,808,0
1180,2.2085307327366848,0,49110,723,0
778,1.0563436604164518,1,2258,285,0
918,0.6155282029221376,1,35776,532,0
262,1.1262752841337145,0,29856,532,0
854,1.0172478823389435,1,59646,511,1
1424,2.625685870118583,2,19002,842,1
248,0.06100033124139582,2,23665,1022,0
567,1.0018557299057018,1,28151,396,0
939,1.4649915009510728,0,35744,120,0
1266,5.129698370095701,0,19103,97,0
25,0.011140376797286597,0,18362,120,0
1365,1.3099759460928695,1,4315,537,0
487,0.8481399520308234,1,9572,153,0
94,0.569253388916766,2,48296,245,0
343,0.37828126547087815,0,45579,772,1
665,0.5260833474802394,1,34760,516,0
137,0.43753982031222377,1,50417,393,0
900,0.3607258362763617,1,29046,143,0
523,1.3125965025337283,0,5258,504,0
966,1.2063941376698402,0,27744,794,0
593,0.8892109488459583,2,42130,847,0
1484,2.7914015924549735,0,41141,858,0
213,0.430558916845012,1,14392,220,0
866,0.279451949959399,2,55337,839,0
734,1.0668325945261288,0,48993,160,0
1634,1.1350393395425469,0,49862,76,1
1069,0.37835177979145923,0,9758,611,0
1478,0.25437940060979647,0,42675,692,0
192,0.07166096452497484,1,34817,639,0
1343,1.7573507476716685,0,62418,32,0
695,5.587210002386301,1,13221,777,1
1453,0.6406069203093229,1,4383,334,0
1161,0.04428138094338839,1,39049,525,0
855,1.2017734455317233,2,55912,440,0
743,0.40131523421776466,1,57855,892,0
488,2.6986626644821885,0,36743,940,1
551,0.5317140431164452,2,59097,993,0
132,0.2178520838610315,0,8413,352,0
608,2.5912272411863904,1,48458,339,1
578,0.139842189177903,0,15976,926,0
20,0.5807817445160818,2,30099,400,0
109,0.38170777776349757,2,19963,396,0
673,2.429959299477614,0,48019,202,0
339,0.06286389394416614,0,51326,962,0
158,1.18422708749142,0,16648,530,0
864,0.20181166009946608,2,2759,909,0
539,2.6325553905059014,1,25339,93,1
921,0.537022558345886,0,18446,792,0
709,2.386130730330391,1,40161,358,0
29,0.277835068486256,2,8151,396,0
514,1.9290517449034916,0,36704,828,1
191,0.38373728224146886,0,49256,60,0
1299,0.5512191397156572,2,55016,477,1
32,0.13765013267042478,0,60908,726,0
1421,3.1041437469137296,1,13630,612,1
340,0.06283536763337612,2,33767,1,0
1362,0.03141933980402106,2,35034,555,0
348,1.253212424632389,0,16660,311,0
804,0.4488640056821049,2,26372,168,0
796,0.13396045521170924,0,11132,192,0
930,0.2925107395360392,0,9122,34,0
1462,1.0274639624304016,2,37204,34,0
1188,1.4734402371806157,0,19907,688,1
337,0.6822490319396829,1,45424,417,0
255,0.1297617144853567,1,47023,708,0
353,0.8869592312050321,0,48975,998,0
395,0.37991094067974246,1,8184,158,0
1520,1.010219674898439,0,56286,757,1
607,1.652318703489058,1,20953,500,0
532,0.9458390640997407,2,18621,366,0
1339,0.3506184112377084,0,12147,340,0
1371,0.6076879497364822,0,50594,858,1
1333,1.180981626792182,0,29381,335,1
1392,0.1798691822079777,0,5984,583,0
892,0.19988104724418718,0,34580,327,0
1272,1.5639441368178453,0,19279,114,0
289,0.4856982707416934,2,62958,797,0
817,0.5726924824329734,2,14374,919,0
1334,0.9015239631745141,1,31905,418,0
744,0.8907533424315356,0,19433,468,0
1208,0.06975409491749633,1,56440,143,0
24,1.7810616139062743,1,33659,609,0
870,0.19519594103486965,2,3470,309,0
1422,1.2839964201388607,1,57605,401,0
97,1.4813569193489016,2,31681,320,0
1453,1.254913648870927,1,22231,212,0
593,0.8650693506383881,0,49975,317,0
501,2.08034469075236,1,9776,185,1
620,0.4468739816256679,2,52827,205,0
1085,0.9284630887401517,2,14464,364,0
275,1.8197625469064138,2,45888,216,1
421,1.9912833851872105,1,50715,246,0
739,1.335137117073987,1,7523,239,1
1338,0.347481324296178,2,22163,1016,0
635,0.3092431074470264,0,15791,805,0
819,0.40463675472876964,0,23367,391,0
441,0.8151000676824672,1,28736,520,0
1066,1.2276348702100413,1,20697,983,0
594,1.0863910266651329,2,60978,590,0
615,2.450434909184197,1,55722,836,1
1012,2.1708026895622967,1,30512,277,0
684,1.6932491916211891,2,27544,957,0
164,0.019127166912757607,2,45129,1006,0
1268,1.3314954421185008,1,49611,202,0
1026,0.23369852662114232,0,16808,214,0
522,0.14263330992234627,1,52934,606,0
840,1.0174622137957727,0,39103,478,0
123,0.38528489829302337,0,45244,508,0
1082,0.058813249423492406,0,21515,976,0
217,0.14807055808409994,2,48366,75,0
598,0.0009298490456217982,2,52071,982,0
410,2.3353523986325255,2,49744,669,0
1222,0.024926073277466636,1,36292,665,0
573,0.23503367134825773,2,15742,954,0
1491,0.5383043643507563,2,36621,142,0
1058,0.4409440987276467,1,62241,590,0
1332,2.4273082710915763,1,33839,322,0
497,0.04112302496552147,0,36156,694,0
1274,0.717879944694335,1,27856,461,0
942,1.1409337271815136,1,55842,707,0
496,2.9924497772626637,2,32886,670,1
176,0.9685614830899719,0,13888,146,0
569,1.6283926029902596,0,23866,54,0
1484,0.087438673189848,1,59121,356,0
1321,1.2133119263793468,2,9201,277,1
1040,0.4683204617337651,2,47139,821,0
1016,2.1740882464427265,2,57806,595,0
1454,0.16413337467602712,2,41723,400,0
970,0.16474042146326717,1,57234,668,0
308,0.39832786376902596,2,52978,516,0
1297,0.05600548181586985,0,46633,499,0
215,0.20145305110891176,0,12868,311,0
691,3.919044051873559,1,9618,271,1
536,0.5589379125124442,2,14442,576,0
884,0.9997245389756054,2,35878,449,0
1161,1.2950333110594539,2,24132,112,0
825,0.4572238903034096,2,11443,239,0
1274,3.9248839282771764,1,23563,144,1
834,0.23140384406662973,2,45394,374,0
247,0.3758089464032117,1,44974,20,0
699,2.422787332395022,2,13859,576,1
967,0.507963970685428,2,18557,289,0
34,0.006838023987757859,0,50238,593,0
1200,0.7410927901077434,1,30539,197,0
1418,3.43602650030857,0,36945,382,1
1675,5.070070577217184,1,42992,581,1
66,1.7441778708494562,2,23346,698,0
343,1.5850283526122193,2,11247,679,0
995,8.865880344658452,1,59690,717,1
149,1.4489949296796376,0,11297,492,0
1855,5.767457680939192,1,34543,164,1
114,1.0721149074361296,1,25184,606,0
646,1.0260178971652243,2,62512,249,0
774,0.025902388140784063,0,9873,68,0
1335,1.551028134944621,1,60028,855,0
813,2.335605361683995,0,50876,21,0
1671,1.945003758194272,0,26680,831,1
88,1.6733937989956362,1,50012,512,0
412,0.12127607154456209,0,11372,597,1
1297,0.9162103807550578,2,18948,390,0
891,0.6648452170021216,2,53208,536,0
716,1.194188186658334,2,39959,111,1
1177,2.60646703609772,2,40156,949,0
731,2.050389642624849,0,3007,863,0
42,1.5375064300155912,2,25914,595,0
834,0.3197900028398047,1,15653,870,0
365,2.4283595478701545,2,50080,1022,0
689,0.21926762792170032,1,12297,460,1
432,1.9767454353761273,1,55972,78,1
415,0.3977351697409605,2,32763,434,0
237,0.055272053543589474,2,41440,380,0
160,1.106715987845021,0,8918,652,0
977,0.2630283917619523,1,47097,440,0
1253,0.27914676982306674,2,46717,888,0
1454,6.345686482298507,0,52490,783,1
1012,0.06580307234822257,2,25367,339,0
847,0.19495357893743234,2,44119,988,0
838,0.730002002224848,2,32198,424,1
1023,0.589525313466371,1,51825,169,0
795,0.2936068671420103,2,57876,709,1
1027,1.1477582220051146,0,45203,965,0
1367,0.2686939613481164,2,7924,262,0
1420,10.374316319371681,2,49929,727,1
907,2.0498953795077113,0,4824,579,0
361,0.8245329869015969,0,36270,229,1
1275,1.6229239520782988,1,62435,161,1
1028,1.6257954945094446,1,43759,427,0
623,4.309751675676124,1,43950,122,0
1421,0.9109052268886596,1,8078,149,0
1473,0.7402972574722386,0,39851,852,1
70,1.0408262204691217,2,43751,705,0
1072,0.9807752501393349,2,45799,743,0
1339,1.0170799823158885,2,42225,111,0
1340,0.36693547230568013,1,30397,657,0
1099,2.169913699174358,0,28549,221,1
1695,4.509096117833362,0,63204,904,1
903,3.601146435353563,0,40001,64,1
1448,0.0922821428892672,2,8139,638,0
1389,0.21633556976094329,1,64889,730,0
439,1.7178705826393992,0,32131,796,0
1225,1.1290033587417938,1,31510,354,0
1002,1.010731481175337,0,14092,474,0
960,1.5418967338185023,1,19664,909,1
1281,1.066451329772434,0,33182,748,1
949,2.1236974899876704,1,62479,485,1
791,1.4481624411790772,0,37160,13,1
1158,7.446026296589922,0,63449,934,1
680,3.9761134912398486,1,57563,153,0
1792,3.9737895971549055,1,17152,239,1
988,2.7160714279941796,2,25966,190,0
1352,0.5145387335791128,1,3851,663,0
1180,0.6325976307505966,0,59620,86,0
221,1.222936131587485,0,17014,21,0
1479,2.553510100625528,1,36279,694,0
332,0.15314448878472153,2,63153,319,0
136,0.36275318454058963,1,21011,158,0
1097,0.48771954979634013,0,53697,971,1
907,3.17839498442176,0,47139,964,1
263,0.36571712565049486,2,63310,481,0
556,0.3946851994388156,1,21925,879,0
94,0.07355608084542,0,17301,76,0
405,0.43046921423678375,0,2667,329,0
1253,1.9841059614823608,0,51388,416,0
939,2.5172923379484136,1,24753,203,1
437,1.1880583346570535,1,22111,229,0
366,0.9932483043504994,2,22842,152,0
659,1.9913179115133433,0,1043,775,0
958,0.14189535628381209,0,34467,72,0
974,3.79824622165026,2,54653,225,0
